# BodyM Data
# 
# Data from:
# https://aws.amazon.com/marketplace/pp/prodview-w3762gcflmhzk#resources
# Human Body Measurement Estimation with Adversarial Augmentation
# Nataniel Ruiz, Miriam Bellver, Timo Bolkart, Ambuj Arora, Ming C. Lin, Javier Romero and Raja Bala
#
# Training hwg_metadata.csv file
subject_id,gender,height_cm,weight_kg
BdFJ6S4lBl4736lPf9jCcvW62dG3MLjVe1wmgozKwfE,female,155.0,51.0
JcbwYfgh9SOZjvpMdR0ZJfhL21gnv7rVQ3obwyGPsSE,female,161.0,54.5
8UQcii6gOsAZ8HUKyvQSY4pNNig85oyG7YWf8Pv24rw,female,147.7,49.25
RZGVhoCaP47IHpVlPgcaB8_FpevNIj4qwzBE3mqIJ-s,female,173.1,63.1
Yra2feUI-2uuD76XffsCRnFuMlr7G8G0Dt1P0GlZNUo,male,180.0,72.4
h5qYr_SxRQirhf-7Oqw30zv1y95gIFcFe-nh0I4vCdU,male,175.0,69.15
59bc276c681516389ccf47db,male,170.8,66.0
BudSKCmehLTLYkcJ3Rqgwlytb6Y9zez4iFh-Qs0uz00,female,155.5,51.3
P8HjcpmrkvjCE8bRSLOeAp0dccbVIhGqff_ua4RKIac,female,167.75,59.05
ysjUTkYsWk2w5-l05KpGpo41quzoU-YWRTZCrndNlLI,male,165.75,62.2
xmH69ldFvRNLGcaQLwW_bCUUU5H_GIuskbslCoMFw4Q,male,191.85,81.3
46VsVUuru6DhW_LTFsCi664FsyD9qihVm2HCBCR3EUM,male,175.0,68.7
6yjZK1Yx1DY8NMe6bQJ7276bu6ytYC6Q0EqlOyDDitg,male,171.5,66.1
9ZCT7eFSAxVn7Pk-q0U6mCUeQTkjVVgF9ULy7MVNiFA,female,160.0,53.9
imuiUv8YPQ3dlNu6BmbAghuxOMm1hG-rabvRQfDMkPM,male,177.5,70.6
Las9lyHX8ahvkOTjgNXmDsoVcfV_I00LIW5AiGjrD8U,female,165.0,57.6
6br0Uv77d13mO-1TaZ1tZfaabJ_I6d4wwTBKdXTJ5sA,female,164.6,57.0
gvTI9Qv-vBw1YWxXKa8cCivktkaSfS5Si30Hbm2hc8I,male,174.45,68.65
XY5IBUxnQ981n3UvFegHkU9lz5ho3m7QETaeJ6BJlwo,male,179.4,72.05
fFrDCPtjMVOQo6lhZX1j8YB4DI96KbJWvHj9Cfql690,female,162.5,55.9
VXOk0Gz0hSa_xh-GNz2o_qnPXriyWKoOKiCJEktL79A,female,160.6,54.35
zrydWW1YldsSPK0Dey0YMyjPCF0jOvwBTfofxzTnNQI,female,164.6,57.3
Qhq5WBZPQIcW7PhH7-lgUiX7qqU3fjqH1CD-Bf2j13k,male,178.5,71.4
D-00SIzv7YqJxQbnWSav0Mpc5tNuECWfkjuE5q4BuNM,female,159.0,53.3
59bc276e681516389ccf4877,male,172.7,67.3
UNiJMD29Emwoq3_ykdCVehh3mPaRpfVhbRP12sXgHhA,male,185.0,76.5
ZNNtbFL7l2Nxk23nni_CIa9_I9rdkqxjtOCoGKRkQ9o,female,163.1,56.05
TKll-RyU4HX19igR4WPoDasfvSupSAHzE55GmliHne0,female,169.0,60.0
-PYkXBwbmZJNo9F8GNPxL69Oy0c4qhIOD6Zz1lLN7jA,male,179.0,72.0
-tPcFq0SHXzMQftt6mXFdWmSVqSsNKLg1JAC31A9KO0,male,163.0,60.0
dMMJpDQu0tntRZkNqPITTKJ6p8grMut0NyX0vF4pzw8,male,174.0,68.1
9Uwx1ge6eJ8d3jh01XWd7eOBM6AZ_YC2lfB9NYVjVYQ,male,178.4,71.5
evbmLnGTgdGrLQwykEt7tJyebh5S3_QoLcXsMYyZ0cc,male,184.15,75.7
uWNpWS7y4dopu_NEgKaaddY0E1Ij2OHO_HGyMEBUNkM,male,178.0,71.1
59bc2767681516389ccf45e0,female,172.05,62.2
c_RN0nF9LW71ZYJQnSp8mUN88GQlyQ_zc3QrUUqerRM,female,159.8,54.0
RUO2J9Y34xvK2dxHt2CHiRdfWwsZ5el7VQMIuf_FIJI,male,165.25,61.65
X8sPQq2DiGRGqQnhd9-T-hF-NpLLBPgXIxgWOBdGgI8,male,173.7,67.9
b5Z7tIgVJTK8Y9EE5EN6InOm2QkZ8qa3kiIb2B1DvDk,male,177.9,71.1
WkY6iDAhg3Eh1yJR8r8iqXHcB97FwlqYVc2al5-oTBU,female,171.5,61.8
f6YHzuyvYmsyWW_ymqXmA_nbnCaSh8JxKKP72hyt1Aw,male,171.0,65.9
5D0ey117hSU15IhFwv_AMoW12dWLH-hA78F27-tMvGk,female,161.5,55.1
CigWnxFs_t9NJNTzq7PMdcO6162RK6ETpwLtHG31qbE,female,164.5,57.1
0xWjwj_aCohCfNcyM7YqLJOLuJlGUsbKftfSUjwaHys,male,165.5,61.8
Xgshyw2K_FeeM3GNCyfoS5pJoTNIfEGMf1qKQxiO5YU,male,178.95,181.9
be8CgGUva4wFWAGzIJyfHXyYyZxcVMUK9IXmJ90JEug,male,183.4,184.5
59bc275c681516389ccf41bf,female,157.9,156.6
TszWqWftIyEOXwJ4495NROUPn2ui88j8RdJrMy5eFKk,female,171.5,150.7
1obtJV-1XLXVJLmVLYfge5Q3Tj6KBWRz5lCerwj7hqQ,male,185.0,159.75
t8e5FBXCLjG2YndD7s8U4bOme2PDNMrXqjETMJPc154,male,178.0,149.6
59bc2758681516389ccf4071,female,159.05,131.1
T0HhbFzQ60gsY-H0qpRQ_jECuCQI87t72Yo5A8thRMI,male,183.5,149.7
59bc275a681516389ccf40d8,female,156.65,124.7
6DyKMxQrUO8OJstSulWISLqB6oXt3KWHnwMacXGfiDc,female,156.75,124.25
rp_bxD01AdOZy0FS06mBgDSM5Dl6OnRh8IhfyUTeY04,female,159.2,125.3
59bc275e681516389ccf4248,female,174.5,135.2
59bc275e681516389ccf422d,female,157.15,116.95
_x-J8YMlFxdNhTxS7CgWEVrwalRrh9fpCt0D-_22pq4,female,170.0,125.5
8JjFTu3rC8kbvRBnU-bPDeDSrLxKghNWrntdXKv5FCw,male,182.15,137.65
GldAW2Eejab3EXj8xHMXbKx3jWxkUD6SqNszUe1Kkvk,female,167.5,119.45
jco-xL-ojiou3JkQazEJeWXXRpdKr6vTUzyqMsHdXVc,female,162.55,115.8
UueDSYaaKwwE0UEq27l9nzA6p5xEn76jwy0yla549PI,male,173.05,127.15
JIDeRFzpDbcfojQQ6lmOZQMRkTWTOk7Pat0FtOpYyB4,female,178.1,124.1
59bc275c681516389ccf4171,female,158.75,109.7
R6lI4XrZv80ND_JSygPq0gmxy-AJ3FqmuLPssZXEWrA,male,178.5,127.7
VHLIPbcRe5x3iwaZVF-ekZ9xkVnaQE37epSez8LaHpI,male,178.0,126.6
BzT7pQ7_8gIZuqadGE7M2TJT_LmR--lXZRnZ6QKQl0k,female,170.5,115.7
otv0DP1zrEXrxW55YauWB0pfe7NayeXsvMyzJFUmwfw,male,188.5,133.5
qS2_LwZ498JjhCo8GH05WxJwGZ0obuoTjp3ZbGZEKWo,female,160.0,107.9
x54NmPF4cjmqTnA9SQHIL7zgFvkWMNIZw9MebTrPTn0,male,188.5,132.0
Z-g2MFyi63K-yqzGH-3_zgDuR0ceW84OSOoGZWbYSD4,male,182.5,127.0
CvOfSHnVlyG0_I8VeK9Rs5VsGk0HaOAHI1evhHuIvTc,female,164.3,107.7
G0ilgccW_OJkq0lraQtSuT_anU-idRoxUedr96glmYI,female,170.8,112.0
Xiq7H0tR2jKOsenxgZ_sTgGAzQ67--ylXN1BuU5WMdM,male,175.8,119.6
59bc2765681516389ccf4551,female,161.4,104.8
CBrJEu7fU9HXJOmfRDmx9NjLqMjHBnhyyXhyR6aDYNY,female,158.3,102.7
gq5TL3FqUYvo3zmUkYEPcq1MDM1zyKyP6AvpkDkN5-c,male,182.75,124.1
59bc275c681516389ccf4180,female,160.3,103.4
qMSCpa4ImZX2Xq_Lxv5Dk_6kC9ky4gHUuXH-B2vJ0nw,male,177.3,119.7
r67a1MX5mFytfJ6cLSrl30wQyc19CYcYWr5wuoz8GV4,male,172.5,116.1
zqMxSbvyEBwZg0jFcfMR1B9fAq86pFKwQuOQ_Kjz_Lo,female,156.0,100.4
ywu7NoRMwxOcXB9tQxzQzTgwNkxYgGDaNan_jVqaI6M,male,173.0,115.9
L71qKO8OfKBmm1Z7R-XkSlh6-sUkbfN-36XlMGpabXw,female,169.5,108.8
1zV_8OcOolQ2Lfl_SQut9J1viE38kW9FW8Qz7ztlxIs,male,172.5,115.2
SwdoheNdtbyXKHsPtVSV6G-OOC3MuPRGDwlN6zqYhLQ,female,174.5,111.9
YuapuxxpDZqKov-vAinXdgH-uPBI6nXC76DZ8gBfVmo,male,174.0,116.2
JjQ7uHltz74MPCIommgBqYXJ2RvJWdqbPl24d4Z-KcU,male,175.5,116.8
Xn7NtaFEYyZdpRrtXOZi1OYAbNai8SzVNBNh-T6E08M,male,171.5,113.8
5a1eefd69f17b800040cc793,male,182.0,120.8
Z7FpMcPLaDwI4f9GtEyWYCCWgCHJ6aaN1OFzWMlTa6k,male,178.0,117.8
qKH6FInPqriy3flix8U2ftN-0-jcGKl24kiwk9ZTZwM,female,165.5,103.3
7mgSbfdN81TCQtwOQXhAGRssOOq5Y32vBIJDr_uRE8g,male,173.45,113.0
XyC-42yzJtW5_oFycRwQAdJjJnXQZQdSdSqcwyv6NCA,female,172.5,107.4
BN5HI-Z_2P6YYrmnCnCxuMkNIK4gXS98XmLvD4GMLwM,female,156.5,96.5
5a1f033a9f17b800040cc7c4,female,164.8,101.8
59bc275d681516389ccf41ed,female,160.7,98.8
59bc275a681516389ccf40ff,female,163.75,100.65
59bc2764681516389ccf448d,female,156.0,95.4
TPVBpaYELi7ENqmqo8NHztlKE0bYPQNK8mflHJTIv_8,female,165.0,100.7
SkFvQRL3yL17aFJkb6GvdhrubzW4I2nvNAhIZ4JkauE,male,179.0,114.9
59bc275b681516389ccf415f,female,166.0,101.1
59bc2767681516389ccf4608,male,182.45,117.1
a-H1OgNxOqXwXvD_Jg-JNYDUgS-PMNt5pngm9qcmivg,female,164.0,99.2
KiK6AcGmaLEwt7mZeZwVpBhirsxCI-QYMA4jBbg-MeE,male,174.55,110.95
4SDP5mkpDsFjc0zFTzxpH2XBbhJ4giz1XYhc-weoWaM,male,189.5,122.1
GRN_Ut9EV6Lt-t1yWaiH1AswixEAdR1YCoAJ5YW4Uxc,male,166.0,104.3
4VrBan71GIh6tSFfkZ5ZxCKB-oPJYc7zg2ZfmxRIXKc,male,184.05,117.8
59bc275d681516389ccf420b,female,153.5,91.6
aGPoP5addhEekZoCrreB0QhnZHUI2dhvKWwRvgrG38w,female,165.5,99.5
Ky_Za0ND8jBPfLFuDU32SxskrabV7a4v3m1vEZipuJE,female,159.7,95.5
jBEj27AHI5lyQmg5G-Ecna-VHLx6BnjoQJihBJIcpes,male,162.3,100.3
59bc2758681516389ccf4064,female,182.2,109.5
QjnGzy-1LuyPq1STjAITAM5lIyPavydwCFsdj0JzYRA,female,155.0,91.2
d8IIxfYkAh0K6SNriZdI0YWz_6NhefE3nzvLfIMQqaQ,female,159.6,94.0
JQmPkyFc0qT8MKjYXgb_CIdyM9RqtEbhHzmhbv1npY8,male,181.0,113.4
qUc9UKQvP2c1JVM4aDHOEkXlKASHf1cXEEvpw-jAlxY,male,176.1,109.7
7sOceDDQu_x9GG3g_KIVn2YCJrZtZBVQmpZW3qSajEg,female,152.1,88.9
0wqJ7taytlPRIH9JbcedVeXCM-qNjXS0lJNhCa6uAG8,male,181.75,113.8
vkHvQ67UHL3a7kq-fUCZkcjhWNCgRWnBFf36aZiyJ7o,male,180.5,112.2
S15tQ15Us0X6SmjBk8n1rSFhgtMbZ3kSb8R-ABuo0ww,female,175.0,103.25
EYh8j-7OgsvlyQvbcEHHJU7sY9yXQkn3W9PUZJPQ1nE,male,169.5,103.9
1TYQwmLcrqpxUdvWkRYWQi3SsbCB9gNLSkZPuGCLzRA,male,180.2,111.9
WNQyyeojkUOV5tQv_Ll1rcY4DmbtclEFk1uJgbZ1h50,male,168.0,102.6
59bc2766681516389ccf4567,female,163.5,94.8
